5,3,0.000,0.000,1.000,1.000,5,0.004
5,4,0.000,0.000,1.000,1.000,1,1.000
5,4,0.000,0.000,1.000,1.000,5,0.002
5,5,0.000,0.000,1.000,1.000,1,1.000
5,5,0.000,0.000,1.000,1.000,5,0.005
5,6,0.000,0.000,1.000,1.000,1,1.000
5,6,0.000,0.000,1.000,1.000,5,0.003
5,7,0.000,0.000,1.000,1.000,1,1.000
5,7,0.000,0.000,1.000,1.000,5,0.004
5,8,0.000,0.000,1.000,1.000,1,1.000
5,8,0.000,0.000,1.000,1.000,5,0.004
5,9,0.000,0.000,1.000,1.000,1,1.000
5,9,0.000,0.000,1.000,1.000,5,0.003
5,10,0.000,0.000,1.000,1.000,1,1.000
5,10,0.000,0.000,1.000,1.000,5,0.003
5,11,0.000,0.000,1.000,1.000,1,1.000
5,11,0.000,0.000,1.000,1.000,5,0.004
5,12,0.000,0.000,1.000,1.000,1,0.999
5,12,0.000,0.000,1.000,1.000,5,0.007
5,13,0.000,0.000,1.000,1.000,1,1.000
5,13,0.000,0.000,1.000,1.000,5,0.004
5,14,0.000,0.000,1.000,1.000,1,1.000
5,14,0.000,0.000,1.000,1.000,5,0.004
5,15,0.000,0.000,1.000,1.000,1,1.000
5,15,0.000,0.000,1.000,1.000,5,0.006
5,16,0.000,0.000,1.000,1.000,1,1.000
5,16,0.000,0.000,1.000,1.000,5,0.005
5,17,0.000,0.000,1.000,1.000,1,1.000
5,17,0.000,0.000,1.000,1.000,5,0.006
5,18,0.000,0.000,1.000,1.000,1,1.000
5,18,0.000,0.000,1.000,1.000,5,0.004
5,19,0.000,0.000,1.000,1.000,1,1.000
5,19,0.000,0.000,1.000,1.000,5,0.008
5,20,0.000,0.000,1.000,1.000,1,1.000
5,20,0.000,0.000,1.000,1.000,5,0.006
5,21,0.000,0.000,1.000,1.000,1,1.000
5,21,0.000,0.000,1.000,1.000,5,0.004
5,22,0.000,0.000,1.000,1.000,1,1.000
5,22,0.000,0.000,1.000,1.000,5,0.004
5,23,0.000,0.000,1.000,1.000,1,1.000
5,23,0.000,0.000,1.000,1.000,5,0.003
5,24,0.000,0.000,1.000,1.000,1,1.000
5,24,0.000,0.000,1.000,1.000,5,0.003
5,25,0.000,0.000,1.000,1.000,1,1.000
5,25,0.000,0.000,1.000,1.000,5,0.003
5,26,0.000,0.000,1.000,1.000,1,1.000
5,26,0.000,0.000,1.000,1.000,5,0.005
5,27,0.000,0.000,1.000,1.000,1,0.999
5,27,0.000,0.000,1.000,1.000,5,0.009
5,28,0.000,0.000,1.000,1.000,1,1.000
5,28,0.000,0.000,1.000,1.000,5,0.004
5,29,0.000,0.000,1.000,1.000,1,1.000
5,29,0.000,0.000,1.000,1.000,5,0.007
5,30,0.000,0.000,1.000,1.000,1,1.000
5,30,0.000,0.000,1.000,1.000,5,0.005
5,31,0.000,0.000,1.000,1.000,1,1.000
5,31,0.000,0.000,1.000,1.000,5,0.005
5,32,0.000,0.000,1.000,1.000,1,1.000
5,32,0.000,0.000,1.000,1.000,5,0.005
5,33,0.000,0.000,1.000,1.000,1,1.000
5,33,0.000,0.000,1.000,1.000,5,0.005
5,34,0.000,0.000,1.000,1.000,1,1.000
5,34,0.000,0.000,1.000,1.000,5,0.004
5,35,0.000,0.000,1.000,1.000,1,1.000
5,35,0.000,0.000,1.000,1.000,5,0.004
5,36,0.000,0.000,1.000,1.000,1,1.000
5,36,0.000,0.000,1.000,1.000,5,0.005
5,37,0.000,0.000,1.000,1.000,1,1.000
5,37,0.000,0.000,1.000,1.000,5,0.004
5,38,0.000,0.000,1.000,1.000,1,1.000
5,38,0.000,0.000,1.000,1.000,5,0.005
5,39,0.000,0.000,1.000,1.000,1,1.000
5,39,0.000,0.000,1.000,1.000,5,0.004
5,40,0.000,0.000,1.000,1.000,1,1.000
5,40,0.000,0.000,1.000,1.000,5,0.004
5,41,0.000,0.000,1.000,1.000,1,1.000
5,41,0.000,0.000,1.000,1.000,5,0.004
5,42,0.000,0.000,1.000,1.000,1,1.000
5,42,0.000,0.000,1.000,1.000,5,0.003
5,43,0.000,0.000,1.000,1.000,1,1.000
5,43,0.000,0.000,1.000,1.000,5,0.002
5,44,0.000,0.000,1.000,1.000,1,1.000
5,44,0.000,0.000,1.000,1.000,5,0.003
5,45,0.000,0.000,1.000,1.000,1,1.000
5,45,0.000,0.000,1.000,1.000,5,0.004
5,45,0.000,0.000,1.000,1.000,6,0.002
5,46,0.000,0.000,1.000,1.000,1,1.000
5,46,0.000,0.000,1.000,1.000,5,0.005
5,47,0.000,0.000,1.000,1.000,1,1.000
5,47,0.000,0.000,1.000,1.000,5,0.004
5,48,0.000,0.000,1.000,1.000,1,1.000
5,48,0.000,0.000,1.000,1.000,5,0.003
5,49,0.000,0.000,1.000,1.000,1,1.000
5,49,0.000,0.000,1.000,1.000,5,0.003
5,50,0.000,0.000,1.000,1.000,1,1.000
5,50,0.000,0.000,1.000,1.000,5,0.007
5,51,0.000,0.000,1.000,1.000,1,1.000
5,51,0.000,0.000,1.000,1.000,5,0.007
5,52,0.000,0.000,1.000,1.000,1,1.000
5,52,0.000,0.000,1.000,1.000,5,0.005
5,53,0.000,0.000,1.000,1.000,1,1.000
5,53,0.000,0.000,1.000,1.000,5,0.007
5,54,0.000,0.000,1.000,1.000,1,1.000
5,54,0.000,0.000,1.000,1.000,5,0.006
5,55,0.000,0.000,1.000,1.000,1,1.000
5,56,0.000,0.000,1.000,1.000,1,1.000
5,56,0.000,0.000,1.000,1.000,5,0.004
5,57,0.000,0.000,1.000,1.000,1,1.000
5,57,0.000,0.000,1.000,1.000,5,0.006
5,57,0.000,0.000,1.000,1.000,6,0.002
5,58,0.000,0.000,1.000,1.000,1,1.000
5,58,0.000,0.000,1.000,1.000,5,0.005
8,2,0.000,0.000,1.000,1.000,1,0.999
8,2,0.000,0.000,1.000,1.000,5,0.008
8,3,0.000,0.000,1.000,1.000,1,0.998
8,3,0.000,0.000,1.000,1.000,5,0.014
8,4,0.000,0.000,1.000,1.000,1,0.999
8,4,0.000,0.000,1.000,1.000,5,0.005
8,5,0.000,0.000,1.000,1.000,1,0.999
8,5,0.000,0.000,1.000,1.000,5,0.004
8,6,0.000,0.000,1.000,1.000,1,0.999
8,6,0.000,0.000,1.000,1.000,5,0.009
8,6,0.000,0.000,1.000,1.000,6,0.002
8,7,0.000,0.000,1.000,1.000,1,0.998
8,7,0.000,0.000,1.000,1.000,5,0.009
8,7,0.000,0.000,1.000,1.000,6,0.003
8,8,0.000,0.000,1.000,1.000,1,0.999
8,8,0.000,0.000,1.000,1.000,5,0.014
8,8,0.000,0.000,1.000,1.000,6,0.003
8,9,0.000,0.000,1.000,1.000,1,0.997
8,9,0.000,0.000,1.000,1.000,5,0.015
8,9,0.000,0.000,1.000,1.000,6,0.004
8,10,0.000,0.000,1.000,1.000,1,0.999
8,10,0.000,0.000,1.000,1.000,5,0.018
8,10,0.000,0.000,1.000,1.000,6,0.004
8,11,0.000,0.000,1.000,1.000,1,1.000
8,11,0.000,0.000,1.000,1.000,5,0.007
8,11,0.000,0.000,1.000,1.000,6,0.003
8,12,0.000,0.000,1.000,1.000,1,0.999
8,12,0.000,0.000,1.000,1.000,5,0.021
8,12,0.000,0.000,1.000,1.000,6,0.004
8,13,0.000,0.000,1.000,1.000,1,0.998
8,13,0.000,0.000,1.000,1.000,5,0.015
8,13,0.000,0.000,1.000,1.000,6,0.005
8,14,0.000,0.000,1.000,1.000,1,0.999
8,14,0.000,0.000,1.000,1.000,5,0.011
8,14,0.000,0.000,1.000,1.000,6,0.004
8,15,0.000,0.000,1.000,1.000,1,0.998
8,15,0.000,0.000,1.000,1.000,5,0.013
8,15,0.000,0.000,1.000,1.000,6,0.003
8,16,0.000,0.000,1.000,1.000,1,0.997
8,16,0.000,0.000,1.000,1.000,5,0.017
8,16,0.000,0.000,1.000,1.000,6,0.004
8,17,0.000,0.000,1.000,1.000,1,0.997
8,17,0.000,0.000,1.000,1.000,5,0.012
8,17,0.000,0.000,1.000,1.000,6,0.003
8,18,0.000,0.000,1.000,1.000,1,0.995
8,18,0.000,0.000,1.000,1.000,5,0.009
8,18,0.000,0.000,1.000,1.000,6,0.002
8,19,0.000,0.000,1.000,1.000,1,0.998
8,19,0.000,0.000,1.000,1.000,5,0.007
8,20,0.000,0.000,1.000,1.000,1,0.998
8,20,0.000,0.000,1.000,1.000,5,0.008
8,20,0.000,0.000,1.000,1.000,6,0.003
8,21,0.000,0.000,1.000,1.000,1,0.998
8,21,0.000,0.000,1.000,1.000,5,0.010
8,22,0.000,0.000,1.000,1.000,1,0.997
8,22,0.000,0.000,1.000,1.000,5,0.012
8,23,0.000,0.000,1.000,1.000,1,0.999
8,23,0.000,0.000,1.000,1.000,5,0.011
8,24,0.000,0.000,1.000,1.000,1,0.999
8,24,0.000,0.000,1.000,1.000,5,0.008
8,25,0.000,0.000,1.000,1.000,1,0.999
8,25,0.000,0.000,1.000,1.000,5,0.009
8,25,0.000,0.000,1.000,1.000,6,0.002
8,26,0.000,0.000,1.000,1.000,1,0.999
8,26,0.000,0.000,1.000,1.000,5,0.007
8,27,0.000,0.000,1.000,1.000,1,0.998
8,27,0.000,0.000,1.000,1.000,5,0.009
8,27,0.000,0.000,1.000,1.000,6,0.002
8,28,0.000,0.000,1.000,1.000,1,0.998
8,28,0.000,0.000,1.000,1.000,5,0.012
